file_name,sentence,score,label
title not found,this means that jokowi honors a long-established political relationship rini also has had a role in helping the transition of the government from the previous leadership to the current administration arya said unlike other cabinet members rini has an exceptional place in jokowi's circle of few trusted individuals,0.9977083206176758,positive
title not found,it is a relationship forged by history after she closely fought by jokowi's side to help him clinch the presidency last year rini has not only advised and helped finance jokowi but also dealt with his choice of suits and ties for her unrivaled service jokowi has repeatedly shielded her from many political threats,0.9971925616264343,positive
title not found,meanwhile arie sudjito political analyst at gadjah mada university in yogyakarta said that rini posed no threat to jokowi's administration it is clear from today's reshuffle that jokowi has kicked out from his cabinet ministers who could become threats to his government but he has kept rini,-0.9207750558853149,negative
title not found,this also tells us that rini is under jokowi's control in order to keep political stability in his administration arie said arie however acknowledged that rini had not displayed any remarkable achievements since her appointment the president showed further defiance during wednesday's second cabinet shake up by ignoring the pdi-p's call to,-0.9894874095916748,negative
title not found,pdi-p legislator masinton pasaribu told the jakarta post that the party was surprised upon knowing rini remained in her posti just don't get the reasons for retaining rini there is already a house recommendation based on the pelindo ii investigation demanding the ouster of the minister for negligence he said,-0.9968865513801575,negative
title not found,a senior political analyst from the indonesian institute of sciences lipi ikrar nusa bhakti suspected that pdi-p maneuvers over rini were due to megawati's personal problems with her it is not wise to let megawati's fall-out with rini be dragged into the government's affairs,-0.9938029050827026,negative
title not found,by keeping rini jokowi is telling us that you have the right to suggest whatever you want me to do but don't force me to dismiss someone based on a personal dislike ikrar said jokowi's truculence is also evidence that megawati does not have full control over jokowi's administration,-0.9981427192687988,negative
title not found,political researcher from lipi siti zuhro said that rini had put a lot of effort into jokowi's victory in the presidential election you can go check what rini did for jokowi during the campaign period siti said adding that jokowi should make an official explanation as to why he refused to comply with the house's call to sack rini from,-0.9863005876541138,negative
title not found,business community rolls out red carpet for sri mulyani by prima wirayani the return of world bank managing director sri mulyani indrawati as finance minister replacing bambang brodjonegoro has boosted confidence across all stakeholders in the nation's economy including one former foe business tycoon and senior politician aburizal bakrie,0.9994569420814514,positive
title not found,with sri mulyani as finance minister the country's economy can be managed better aburizal who played a major role in forcing her resignation as finance minister in said sri mulyani served as finance minister during the - period under the presidency of susilo bambang yudhoyono,-0.972426176071167,negative
title not found,but she was forced to leave the cabinet after nearly all political parties including aburizal's golkar party demanded her resignation ostensibly because of her alleged involvement in the bank century bailout scandal however many of them were also angered by her concerted efforts to reform the ministry especially the taxation directorate g,-0.9924846291542053,negative
title not found,indonesian employers association apindo chairman hariyadi b sukamdani recalled how the association and sri mulyani worked together very well during the financial crisis her ability to translate macroeconomic conditions and communicate them to us in the real sector was better than that of outgoing minister bambang hariyadi said,0.9979028701782227,positive
title not found,president joko jokowi widodo had repeatedly urged her to return home and last month the president eventually convinced her that the government needed her in reviving the country's poor economic economic performance businesspeople had long been expecting her to lead the strategic ministry hariyadi added the double act of sri mulyani and darm,-0.9563996195793152,negative
title not found,hariyadi highlighted sri mulyani's previous prudent steps in composing the state budget as beneficial for businesspeople the current state budget he said aimed at too high a tax-revenue target which hurt businesses he expressed the hope the new minister would provide more stimulus and unclog bureaucracy bottlenecks instead of issuing polici,0.9318408966064453,positive
title not found,sri mulyani said in her speech during a handover ceremony at the ministry's office on wednesday that she would establish strong coordination among ministries in composing next year's state budget which is in the deliberation process at the house of representatives this was to ensure the budget could be an instrument for stimulating the country,0.9970218539237976,positive
title not found,indonesia's economy grew by percent last year the slowest in six years it expanded by just percent in this year's first quarter lower than the government and economists' expectations i will look in detail at revenue and government spending she said,-0.9934499859809875,negative
title not found,the state budget must be drafted synchronously and in line with the government's aims of reducing poverty creating jobs boosting the economy and lowering wealth discrepancies she also emphasized that the government's tax amnesty program was not a standalone objective but was a part of a comprehensive fiscal policy and prudent state budget,0.5266905426979065,positive
title not found,bank central asia bca economist david sumual applauded sri mulyani's cautious measures saying managing expectations was essential amid the ongoing volatility in the global market the british chamber of commerce britcham and the korean chamber of commerce and industry in indonesia kocham welcomed the move and pinned high hopes on the new,0.9982607960700989,positive
title not found,the return of the highly respected ibu sri mulyani and the shift of pak tom lembong are extremely positive britcham executive director chris wren said he added that his office's wish-list for the new team would include better coordination and communication of policy across government,0.9887745380401611,positive
title not found,ocbc bank economist wellian wiranto said the thoughtfully choreographed reshuffle should further cheer the market calling the new economic team a dream team he warmly welcomed sri mulyani saying her previous market-friendly policy stance now strengthened with a global aura would be a big plus for jokowi's economic reform agenda,0.9993403553962708,positive
title not found,on top of that the reshuffle both showcases and further strengthens the president's political foundation enough seats were given to new political allies without sacrificing too much professionalism in the cabinet he wrote in a research note,0.9990814924240112,positive
title not found,doubts loom over new cabinet line-up by nurul fitri ramadhani protracted speculation over a cabinet reshuffle is over after president joko jokowi widodo announced his new appointees for ministerial posts however whether the new cabinet lineup can help the president govern more effectively is another debate,-0.9969555139541626,negative
title not found,political experts have said the new composition is only a political accommodation shown by whom he has kicked and picked in the shake-up therefore they are afraid the new cabinet will go no further and contribute far below expectations the reshuffle shows more political compromise rather than performance evaluation,-0.9982831478118896,negative
title not found,indeed it's too early to predict whether they will give a better performance than the previous cabinet but i suspect that it's only the way to provide space for his new supporters said gun gun heryanto a political communication expert with syarif hidayatullah state islamic university jakarta referring to the golkar party and the national m,-0.999417781829834,negative
title not found,so don't expect too much he added with the two parties having jumped ship to support jokowi he has provided ministry seats to accommodate both,0.8617449402809143,positive
title not found,the hanura party was forced to see two members saleh husin and yuddy chrisnandi kicked out from the cabinet to provide seats to golkar's airlangga hartarto as industry minister and pan's asman abnur as administrative and bureaucratic reform minister,-0.9990174770355225,negative
title not found,however hanura chairman wiranto is now entrusted with leading the office of the coordinating political legal and security affairs minister replacing luhut pandjaitan who has been reassigned as coordinating maritime affairs minister,0.9373582005500793,positive
title not found,the swap gun gun said was only a game of chess which then sacrificed the posts filled by professional or non-political party members like anies baswedan rizal ramli and sudirman said politically kicking out professionals is less risky because they have less political backing he said,-0.998528003692627,negative
title not found,gun gun added that among the names on the new cabinet list finance minister sri mulyani indrawati was the most encouraging one amid the country's discouraging economic conditions replacing bambang brodjonegoro who now helms the national development planning board bappenas the world bank managing director's return is expected to carry the c,0.9946067929267883,positive
title not found,siti zuhro a senior political analyst with the indonesian institute of sciences lipi said the second cabinet shake-up was full of political bargaining thus it would be a difficult task ahead for jokowi to gain control over his coalition to make it work jokowi must be able to take control and be firm so that no ministry will run individu,-0.9962530136108398,negative
title not found,she also pointed out that a high number of parties in a coalition did guarantee a smooth-running government looking back to former president susilo bambang yudhoyono's coalition which accommodated many parties but was faced with difficulties in running his programs,-0.9694817066192627,negative
title not found,political researcher arya fernandes of the centre for strategic and international studies csis however projected that the new cabinet would strengthen the political consolidation because jokowi now held percent of the legislative body although he did not deny that it would not be easy to manage a fat cabinet because some parties might,0.9523239135742188,positive
title not found,but the reshuffle shows that jokowi himself wants to avoid polemic in the government coalition arya said opposition gerindra party executive desmond j mahesa accused jokowi of having broken his promise to provide fewer political appointees in his cabinet it may be preparation for his team to lead the country for five more years he said,-0.998353123664856,negative
title not found,but whether the new cabinet is more effective depends on jokowi the biggest challenge is to ensure that the tax amnesty law is implemented well it he can't do so then all these ministers will mean nothing he added this article was first published in the jakarta post paper edition on july pt niskala media tenggara,-0.9985532164573669,negative
indonesia unconcerned about possible wto defeat on nickel exports,trade ministry international trade negotiations director general djatmiko bris witjaksono insists indonesia could appeal a wto decision or use other means to protect its strategic interests,-0.9931446313858032,negative
indonesia unconcerned about possible wto defeat on nickel exports,various stakeholders appear unconcerned about the prospect of a possible defeat for indonesia at the world trade organization after president joko jokowi widodo revealed the country may lose a dispute with the european union over nickel exports please update your browser your browser is out of date and may not be compatible with our website,-0.9997259974479675,negative
indonesia unconcerned about possible wto defeat on nickel exports,a list of the most popular web browsers can be found below just click on the icons to get to the download page trade ministry international trade negotiations director general djatmiko bris witjaksono insists indonesia could appeal a wto decision or use other means to protect its strategic interests,-0.9867550730705261,negative
indonesia unconcerned about possible wto defeat on nickel exports,arious stakeholders appear unconcerned about the prospect of a possible defeat for indonesia at the world trade organization after president joko jokowi widodo revealed the country may lose a dispute with the european union over nickel exports,-0.9916054010391235,negative
indonesia unconcerned about possible wto defeat on nickel exports,trade ministry international trade negotiations director general djatmiko bris witjaksono noted that disputes were common in international trade and that indonesia could appeal or use other means to support its strategic interests the important thing was not whether indonesia would win or lose he said but to what extent the government could,-0.96431565284729,negative
indonesia unconcerned about possible wto defeat on nickel exports,the final work of the panel is still in progress let's wait and see how this turns out djatmiko told the jakarta post on monday,-0.9874074459075928,negative
indonesia unconcerned about possible wto defeat on nickel exports,to initiate the wto dispute the eu addressed a so-called request for consultations to indonesia in november over restrictions imposed by the latter on the export of raw materials like nickel which is required for stainless steel production,-0.9938581585884094,negative
indonesia unconcerned about possible wto defeat on nickel exports,brussels argued that indonesia's curbs on nickel exports violated article xi of the general agreement on tariffs and trade gatt as the negotiations broke down the eu requested in january that a wto panel settle the dispute - pt,-0.9973777532577515,negative
indonesia unconcerned about possible wto defeat on nickel exports,bina media tenggara or continue login with share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9993606209754944,positive
govt suspends nickel mining in mandiodo block amid graft probe,the government has suspended nickel mining in the mandiodo block amid the ago's ongoing investigation into corruption related to mining operation permits the government has temporarily halted all nickel mining operations in the mandiodo block in southeast sulawesi energy and mineral resources minister arifin tasrif said on friday,-0.9967832565307617,negative
govt suspends nickel mining in mandiodo block amid graft probe,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page,-0.9997544884681702,negative
govt suspends nickel mining in mandiodo block amid graft probe,the government has suspended nickel mining in the mandiodo block amid the ago's ongoing investigation into corruption related to mining operation permits he government has temporarily halted all nickel mining operations in the mandiodo block in southeast sulawesi energy and mineral resources minister arifin tasrif said on friday,-0.9964494705200195,negative
govt suspends nickel mining in mandiodo block amid graft probe,the decision came after the attorney general's office ago arrested ridwan djamaluddin the ministry's former minerals and coal director general as a suspect in a graft case,-0.9692801833152771,negative
govt suspends nickel mining in mandiodo block amid graft probe,yes it is stopped minister arifin confirmed on friday as quoted by kompascom adding that he would respect the legal process with regard to his former subordinate,0.8930392861366272,positive
govt suspends nickel mining in mandiodo block amid graft probe,read also price not right 'discrimination' blamed for illegal nickel exports according to an ago spokesman ridwan was allegedly responsible for making changes to a ministerial decree on evaluating the work and budget plans rkab of companies with mining permits,-0.9913308620452881,negative
govt suspends nickel mining in mandiodo block amid graft probe,the revision allowed at least one mining firm with spent reserves to access an extra million metric tons of nickel ore deposits in,0.8027873635292053,positive
govt suspends nickel mining in mandiodo block amid graft probe,pt kabaena kromit pratama is among the firms to have benefitted from the stipulation by selling its mining operation permit for state miner pt antam's -hectare mandiodo concession to unlicensed pt lawu agung mining - pt,0.6798787713050842,positive
govt suspends nickel mining in mandiodo block amid graft probe,bina media tenggara or continue login with share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9993606209754944,positive
   banks to fund inalum in buying freeport shares,state-owned mining holding company pt indonesia asahan alumunium inalum has obtained the support of banks to buy percent of gold and copper miner pt freeport indonesia's ptfi shares to complete the divestment deal,-0.8496785759925842,negative
   banks to fund inalum in buying freeport shares,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page,-0.9997544884681702,negative
   banks to fund inalum in buying freeport shares,tate-owned mining holding company pt indonesia asahan alumunium inalum has obtained the support of banks to buy percent of gold and copper miner pt freeport indonesia's ptfi shares to complete the divestment deal,-0.7885133028030396,negative
   banks to fund inalum in buying freeport shares,inalum needs us billion to finalize the deal by the end of as scheduled there are banks that are ready to disburse funds for the transaction,-0.999402642250061,negative
   banks to fund inalum in buying freeport shares,we cannot disclose the banks yet inalum president director budi gunai said on thursday after signing the deal with ptfi at the finance ministry,-0.9950423240661621,negative
   banks to fund inalum in buying freeport shares,budi also did not provide details on the balance of funds inalum required in order to purchase the shares but he mentioned that the holding company currently had nearly billion in cash,-0.9893416166305542,negative
   banks to fund inalum in buying freeport shares,of the billion needed to complete the divestment billion is to be used to purchase rio tinto's participating interest in ptfi which will then be converted into shares,-0.9949370622634888,negative
   banks to fund inalum in buying freeport shares,the remaining million is be used to buy the shares american mining giant freeport mcmoran owns in ptfi we expect all transactions to be completed within the next two months so that we can close the deal said budi,-0.9972109198570251,negative
   banks to fund inalum in buying freeport shares,the government inked on thursday a heads of agreement hoa with freeport mcmoran on the divestment of ptfi which operates grasberg the world's largest gold mine,-0.992735743522644,negative
   banks to fund inalum in buying freeport shares,the deal is part of last year's agreement between the government and freeport on four requirements increasing indonesian ownership in ptfi from percent to percent developing a smelter within five years ensuring investment stability and changing ptfi's contract of work cow into a special mining permit iupk,0.9274746179580688,positive
   banks to fund inalum in buying freeport shares,bbn - pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9995922446250916,positive
ptfi secures    billion loan for copper smelters,the mining giant plans to use the loan to expand and upgrade an existing copper smelter and develop a new one both in gresik east java,-0.7441631555557251,negative
ptfi secures    billion loan for copper smelters,gold and copper mining giant pt freeport indonesia ptfi has entered a five-year us billion unsecured credit facility to develop two metal smelters in gresik east java as the country moves forward with plans to develop downstream mining industries please update your browser your browser is out of date and may not be compatible with our,-0.9997506737709045,negative
ptfi secures    billion loan for copper smelters,a list of the most popular web browsers can be found below just click on the icons to get to the download page the mining giant plans to use the loan to expand and upgrade an existing copper smelter and develop a new one both in gresik east java,-0.9854995012283325,negative
ptfi secures    billion loan for copper smelters,old and copper mining giant pt freeport indonesia ptfi has entered a five-year us billion unsecured credit facility to develop two metal smelters in gresik east java as the country moves forward with plans to develop downstream mining industries,-0.9485451579093933,negative
ptfi secures    billion loan for copper smelters,ptfi shareholder freeport-mcmoran wrote in a statement on july that the funds would be used to expand an existing copper smelter and build a new one in gresik,-0.9824143052101135,negative
ptfi secures    billion loan for copper smelters,the former project would cost an estimated million and the latter to be developed by japan-controlled pt chiyoda international indonesia an estimated billion the funds would also go toward developing a gold and silver refinery connected to the two smelters and estimated to cost another million,-0.9934443235397339,negative
ptfi secures    billion loan for copper smelters,construction of the new smelter capacity would result in the elimination of export duties providing an offset to the economic cost associated with the smelter development wrote the publicly-listed arizona-based freeport-mcmoran in the statement,-0.9798374772071838,negative
ptfi secures    billion loan for copper smelters,read also freeport signs new smelter deal drops plan with tsingshan ptfi is expected to develop the metal smelters as one of many conditions agreed to by freeport-mcmoran for extending the permit for the grasberg mine in papua which is one of the world's largest gold and copper mines,-0.949428379535675,negative
ptfi secures    billion loan for copper smelters,freeport-mcmoran also had to reduce its ownership in ptfi to percent in a divestment that gave state-owned mining holding company mind id a controlling stake,-0.9988178610801697,negative
ptfi secures    billion loan for copper smelters,the indonesian government expects four smelters in total including ptfi's two smelters to be completed by as part of a bigger plan to industrialize the economy while freeport mcmoran expects the expansion to be completed by it only expects the new smelter to be completed by,-0.9956112504005432,negative
ptfi secures    billion loan for copper smelters,energy and mineral resources ministry mining director general ridwan djamaluddin confirmed that ptfi would receive the export duty incentive there is a policy that relaxes exports during the covid- pandemic freeport is one of the beneficiaries he said in a message to the jakarta post on monday,0.9217848181724548,positive
ptfi secures    billion loan for copper smelters,read also freeport agrees to divestment other terms ceo the statement noted that more debt financing plans were in the pipeline for the two projects freeport-mcmoran would bear percent of the total debt while mind id would bear the remaining percent,-0.9901262521743774,negative
ptfi secures    billion loan for copper smelters,freeport-mcmoran's total liabilities stood at billion in the first half of the year up percent year-on-year its financial report shows freeport-mcmoran also plans to spend billion this year to develop the underground mine in the grasberg mine,-0.8955743908882141,negative
ptfi secures    billion loan for copper smelters,the funds reflect percent of the company's total billion capital expenditure allocated for this year previously ptfi has signed a us billion contract to develop a copper smelter in gresik east java ending a year-long uncertainty over the miner's downstreaming plans,-0.9884560108184814,negative
ptfi secures    billion loan for copper smelters,freeport indonesia wrote in a statement on july that it had signed an engineering procurement and construction epc contract with japan-controlled pt chiyoda international indonesia ptcii to develop the smelter in the java integrated industrial and port estate jiipe in gresik east java,-0.9275186061859131,negative
ptfi secures    billion loan for copper smelters,- pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996340274810791,positive
executive column  mining giant indika maneuvers to low-carbon future,as part of its efforts to shift its business focus away from coal indonesia's indika energy is in negotiations to retire its part- owned cirebon coal-fired power plant in west java and is building an electric motorcycle indika energy vice president director azis armand spoke to the jakarta post's divya karyza on feb,0.7541808485984802,positive
executive column  mining giant indika maneuvers to low-carbon future,about his views on indonesia's electric vehicle ev ecosystem and the company's struggle in cutting its coal income to percent by amid global pressure on the coal industry,0.983741044998169,positive
executive column  mining giant indika maneuvers to low-carbon future,aemas part of its efforts to shift its business focus away from coal indonesia's indika energy is in negotiations to retire its part- owned cirebon coal-fired power plant in west java and is building an electric motorcycle please update your browser your browser is out of date and may not be compatible with our website,-0.9997645020484924,negative
executive column  mining giant indika maneuvers to low-carbon future,a list of the most popular web browsers can be found below just click on the icons to get to the download page as part of its efforts to shift its business focus away from coal indonesia's indika energy is in negotiations to retire its part-owned cirebon coal- fired power plant in west java and is building an electric mot,-0.9920335412025452,negative
executive column  mining giant indika maneuvers to low-carbon future,indika energy vice president director azis armand spoke to the jakarta post's divya karyza on feb about his views on indonesia's electric vehicle ev ecosystem and the company's struggle in cutting its coal income to percent by amid global pressure on the coal industry,0.9756395220756531,positive
executive column  mining giant indika maneuvers to low-carbon future,emas part of its efforts to shift its business focus away from coal indonesia's indika energy is in negotiations to retire its part- owned cirebon coal-fired power plant in west java and is building an electric motorcycle indika energy vice president director azis armand spoke to the jakarta post's divya karyza on feb,0.6225599646568298,positive
executive column  mining giant indika maneuvers to low-carbon future,about his views on indonesia's electric vehicle ev ecosystem and the company's struggle in cutting its coal income to percent by amid global pressure on the coal industry question what are indika energy's programs to stay competitive in the national and global market this year,0.8346992135047913,positive
executive column  mining giant indika maneuvers to low-carbon future,answer indika energy is a holding company operating in several sectors the asset portfolio defines the company in the last five years we have aimed to diversify our business portfolio after previously focusing mainly on coal we are considering many aspects including coal price uncertainty and energy transition trends,0.9853524565696716,positive
executive column  mining giant indika maneuvers to low-carbon future,we aim to change our investment criteria to anticipate the ever-evolving market to stay relevant we aim to invest in sectors with a lower carbon footprint than coal the largest share of which goes to gold mining followed by logistics forest plantations ev and renewable energy,-0.714672327041626,negative
executive column  mining giant indika maneuvers to low-carbon future,what is the latest on your plans to cooperate with air products chemical inc to develop a coal-to-dimethyl ether project - pt bina media tenggara or continue login with share your experiences suggestions and any issues you've encountered on the jakarta post,-0.9894639253616333,negative
executive column  mining giant indika maneuvers to low-carbon future,we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9998171925544739,positive
ago arrests pdi-p lawmaker for alleged mining permit fraud,the ago has arrested a pdi-p lawmaker who was the regent of west kutai when the alleged forged documents were issued which were then used by several companies to prove their ownership of an east kalimantan mine confiscated to reclaim state losses incurred in the jiwasraya corruption case,-0.9923324584960938,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the attorney general's office ago on tuesday arrested ismail thomas a lawmaker from the ruling indonesian democratic party of struggle pdi-p and a former regent of west kutai for allegedly forging permits for a coal mine in east kalimantan,-0.9741628766059875,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page,-0.9997544884681702,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the ago has arrested a pdi-p lawmaker who was the regent of west kutai when the alleged forged documents were issued which were then used by several companies to prove their ownership of an east kalimantan mine confiscated to reclaim state losses incurred in the jiwasraya corruption case,-0.9923324584960938,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,he attorney general's office ago on tuesday arrested ismail thomas a lawmaker from the ruling indonesian democratic party of struggle pdi-p and a former regent of west kutai for allegedly forging permits for a coal mine in east kalimantan,-0.9591974020004272,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,ago spokesperson ketut sumedana said ismail had been charged with violating article of the corruption law the article carries a maximum punishment of five years in prison and a fine of rp million us for any state officials found guilty of falsifying government documents,-0.9897629022598267,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,we allege that the suspect along with several other individuals forged documents that ended up being used in courts ketut told a press briefing on tuesday,-0.9942132830619812,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,ismail is suspected of forging permits that show mining company pt sendawar jaya as the owner of a -hectare coal mine in west kutai east kalimantan which the ago had confiscated in connection with the pt asuransi jiwasraya graft case,-0.9867197871208191,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the mine was previously owned by pt gunung bara utama a subsidiary of another mining company belonging to businessman heru hidayat who was tried and convicted for his role in the jiwasraya case,-0.9889808893203735,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the case involving the state insurer is one of the largest financial scandals in the country's history and resulted in state losses totaling rp trillion read also jiwasraya understanding indonesia's largest financial scandal the jakarta corruption court found heru guilty of corruption and money laundering and sentenced him on oct,-0.9872051477432251,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,to life in prison and ordered him to pay rp trillion in restitution,-0.9941754937171936,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the ago then auctioned off the confiscated mine to recover the state losses incurred in the jiwasraya case with the mine going to winning bidder pt indobara utama mandiri for rp trillion,-0.9906975626945496,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,however several companies including pt sendawar jaya filed a lawsuit with the south jakarta district court that claimed they had owned the west kutai mine since to support their suit the plaintiffs submitted ownership documents allegedly forged by ismail who served as west kutai regent between and,-0.9956443309783936,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the district court ruled in favor of sendawar but this was later annulled by an appellate court the lawsuit is still ongoing but we found that ismail was one of several people who were involved in forging documents for sendawar the ago's ketut said,-0.981351912021637,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,ago investigators have detained ismail for days at salemba prison in central jakarta with a possible extension for another days,-0.9417091012001038,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the pdi-p was following the case as it developed and would take appropriate action when all was clear party executive and house of representatives speaker puan maharani said on wednesday on the sidelines of the state of the nation address,0.7047811150550842,positive
ago arrests pdi-p lawmaker for alleged mining permit fraud,read also in fight against graft ago's recent high-profile cases cast shadow over kpk's work ismail is the latest government official that the ago has arrested for alleged corruption,-0.6536741256713867,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,in may the office arrested then-communications and information minister johnny g plate a nasdem party politician as a suspect in the botched procurement of base transceiver stations in a g telephony government project his trial is ongoing at the jakarta corruption court,-0.9977533221244812,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the ago also recently grilled airlangga hartarto the coordinating economic minister and golkar party chairman as a witness in a corruption case pertaining to the domestic cooking oil shortage in investigators questioned him about the policies he had issued on crude palm oil cpo experts and export permit processes,-0.9885703921318054,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,the office has named five people and three private palm oil companies as suspects of alleged misconduct in obtaining permits for exporting cpo when shipments of the commodity were banned yer - pt,-0.993699312210083,negative
ago arrests pdi-p lawmaker for alleged mining permit fraud,bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996496438980103,positive
shooting reported at freeport employee housing complex,acar belonging to mining company pt freeport indonesia employee moren francis ras was shot up by an unidentified shooter at his house in the hidden valley housing complex at mile in tembagapura mimika in papua on friday morning the police report please update your browser your browser is out of date and may not be compatible with our web,-0.9997766613960266,negative
shooting reported at freeport employee housing complex,a list of the most popular web browsers can be found below just click on the icons to get to the download page car belonging to mining company pt freeport indonesia employee moren francis ras was shot up by an unidentified shooter at his house in the hidden valley housing complex at mile in tembagapura mimika in papua,-0.9931225180625916,negative
shooting reported at freeport employee housing complex,the shooting damaged the car but there were no injuries mimika police chief adj sr comr agung marlianto basuki told the jakarta post ras a south african was walking from his house to the car when the shooting occurred ras immediately dropped down behind the car,-0.9943405389785767,negative
shooting reported at freeport employee housing complex,the papua national liberation army tpn an armed group demanding papuan self-determination claimed responsibility tpn spokesperson hendrik wanmang told the post on friday that a foreigner got shot by the tpn,-0.9932504892349243,negative
shooting reported at freeport employee housing complex,a statement from the tpn made available to the post on friday claimed that their group had been infiltrated by an intelligence officer who carried a weapon the tpn confiscated the weapon in tembagapura the release said and it was made in the us the tpn suspected foreign involvement in the campaign against them the release said,-0.9958821535110474,negative
shooting reported at freeport employee housing complex,- pt bina media tenggara share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9996340274810791,positive
mind id to become largest single shareholder in vale indonesia for     m,the government had made the deal a perquisite for extending vale's mining permits in the country state-owned mining holding company mind id will be the largest single shareholder in nickel miner pt vale indonesia following an agreement signed on monday as the government moves to tighten its grip on domestic mineral resources,-0.6374486684799194,negative
mind id to become largest single shareholder in vale indonesia for     m,please update your browser your browser is out of date and may not be compatible with our website a list of the most popular web browsers can be found below just click on the icons to get to the download page the government had made the deal a perquisite for extending vale's mining permits in the country,-0.9997374415397644,negative
mind id to become largest single shareholder in vale indonesia for     m,tate-owned mining holding company mind id will be the largest single shareholder in nickel miner pt vale indonesia following an agreement signed on monday as the government moves to tighten its grip on domestic mineral resources the approximately us million agreement will raise mind id's stake in vale indonesia from percent to percent,0.9656881093978882,positive
mind id to become largest single shareholder in vale indonesia for     m,mind id is purchasing the shares from vale canada a unit of vale base metals and japan's sumitomo metal mining following the purchase vale canada will hold percent of the venture and sumitomo percent down from percent and percent respectively,-0.9916627407073975,negative
mind id to become largest single shareholder in vale indonesia for     m,the remainder of the shares are publicly traded the government had made the deal a perquisite for extending vale's mining permits in the country,-0.9605963230133057,negative
mind id to become largest single shareholder in vale indonesia for     m,coordinating maritime affairs and investment minister luhut binsar pandjaitan said on monday that he had asked the relevant ministries to quickly complete all the permits that had not been issued to vale especially the iupk special mining business license,-0.987817108631134,negative
mind id to become largest single shareholder in vale indonesia for     m,it needs to be issued immediately within this week he told reporters in jakarta mind id will conclude the transaction in june the soe will also hold the right to appoint the ceo and human resources director of vale indonesia - pt,-0.9242033958435059,negative
mind id to become largest single shareholder in vale indonesia for     m,bina media tenggara or continue login with share your experiences suggestions and any issues you've encountered on the jakarta post we're here to listen thank you for sharing your thoughts we appreciate your feedback,0.9993606209754944,positive
investors bullish on coal stocks despite harsh market,indonesian coal stocks are expected to enjoy an uptick despite a forecast of further declines in coal prices in the face of a subdued economic recovery in china and muted industrial activity in manufacturing and construction analysts say please update your browser your browser is out of date and may not be compatible with our website,-0.999112069606781,negative
investors bullish on coal stocks despite harsh market,a list of the most popular web browsers can be found below just click on the icons to get to the download page ndonesian coal stocks are expected to enjoy an uptick despite a forecast of further declines in coal prices in the face of a subdued economic recovery in china and muted industrial activity in manufacturing and con,0.8932811617851257,positive
investors bullish on coal stocks despite harsh market,felix darmawan an equity research analyst at panin sekuritas said the outlook for indonesia's coal industry would depend on global coal prices,-0.8663067817687988,negative
investors bullish on coal stocks despite harsh market,prospects for indonesian coal shares will be more bullish in the short to medium term as an expected increase in demand for coal serves as an opportunity for larger export volumes he told the jakarta post on wednesday adding however that the bullish mood was seasonal,-0.994723916053772,negative
investors bullish on coal stocks despite harsh market,high interest rates resulting in a global economic slowdown were one of the factors weakening the idx composite index over the first half of this year indonesia's energy sector mostly supported by the subsectors of coal oil and gas was badly impacted by the economic downturn,-0.9990074038505554,negative
investors bullish on coal stocks despite harsh market,the sector booked the worst performance and was down almost percent year-to-date ytd on thursday indonesia stock exchange idx data show,-0.9997566342353821,negative
